Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764869886.3925943,-10,-18,-10,-2,-3,0,-1,-1,REST
1764869886.407923,-13,-5,-3,-3,0,10,-1,-3,REST
1764869886.4301283,-8,-15,-6,-2,-2,4,-1,-2,REST
1764869886.4527493,3,4,-3,1,0,-1,-2,0,REST
1764869886.4676614,1,-1,2,3,-1,0,1,1,REST
1764869886.4901798,-4,0,1,1,-1,-7,1,0,REST
1764869886.51269,2,-8,-6,-5,-3,-4,0,1,REST
1764869886.5271516,3,3,5,0,-2,3,-2,1,REST
1764869886.5339427,-1,5,7,1,-2,5,0,-1,REST
1764869886.55013,-1,1,-3,-4,-1,-1,-3,-4,REST
1764869886.572598,0,3,4,-2,-1,-7,-2,-3,REST
1764869886.5872135,2,0,6,1,2,14,-2,-3,REST
1764869886.5938756,6,2,4,0,2,0,0,1,REST
1764869886.6102383,-6,-3,-2,-2,-3,-10,-2,0,REST
1764869886.6329687,6,0,-1,-4,-5,-9,0,4,REST
1764869886.6468892,2,3,-7,-7,-5,-1,-3,-2,REST
1764869886.6537845,2,1,-2,0,-1,-3,1,-2,REST
1764869886.6700826,-2,7,-1,-4,-1,-5,-3,-4,REST
1764869886.692693,6,6,1,2,2,-9,0,2,REST
1764869886.706936,-4,-8,-6,0,1,-3,-2,-2,REST
1764869886.7136898,1,1,5,5,7,-4,0,0,REST
1764869886.7300851,-11,-7,-6,-5,-2,-4,-2,-3,REST
1764869886.7526274,1,7,11,4,1,-6,1,0,REST
1764869886.767032,-14,-13,-6,-1,-1,4,-1,-1,REST
1764869886.7737348,18,4,-1,-1,1,2,1,3,REST
1764869886.7906384,-2,-10,-3,0,1,-3,-2,-1,REST
1764869886.8126743,9,7,5,1,-1,-1,0,0,REST
1764869886.8352206,-13,-10,0,-1,-2,-2,-1,-4,REST
1764869886.8500698,8,1,0,4,1,-1,0,1,REST
1764869886.8725977,5,2,-2,-2,-6,0,-1,0,REST
1764869886.886202,2,1,-4,-3,-3,-4,1,0,REST
1764869886.8954306,-12,-9,-1,0,0,5,0,-2,REST
1764869886.9102027,0,3,1,0,0,-6,-2,-3,REST
1764869886.9327378,2,6,2,-3,-1,-6,-2,-2,REST
1764869886.9462876,5,4,4,1,2,-2,-3,-1,REST
1764869886.9553268,3,-4,-6,0,1,-5,0,1,REST
1764869886.9702268,-11,-8,-5,-3,-4,-4,-1,-7,REST
1764869886.9928215,2,5,0,5,2,-7,0,-1,REST
1764869887.006631,-2,-5,-9,-5,1,-1,-1,3,REST
1764869887.0152678,0,5,4,0,-1,-9,-1,-2,REST
1764869887.0302498,0,5,4,2,0,7,1,-3,REST
1764869887.052642,-3,-5,-2,3,0,-9,1,-1,REST
